data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
DuckDuckGeese,Crossformer,270,1,128,4,64,3,6,0.7,47399185,183.32
DuckDuckGeese,Crossformer,270,1,64,4,512,10,24,0.62,6808629,27.26
DuckDuckGeese,Crossformer,270,1,64,4,512,10,12,0.44,12494621,48.95
DuckDuckGeese,Crossformer,270,1,64,4,512,10,6,0.52,23870097,92.34
DuckDuckGeese,Crossformer,270,1,64,4,512,3,24,0.52,6803253,27.24
DuckDuckGeese,Crossformer,270,1,64,4,512,3,12,0.54,12484317,48.91
DuckDuckGeese,Crossformer,270,1,64,4,512,3,6,0.54,23849937,92.27
DuckDuckGeese,Crossformer,270,1,64,4,256,10,24,0.56,6610485,26.5
DuckDuckGeese,Crossformer,270,1,64,4,256,10,12,0.58,12296477,48.19
DuckDuckGeese,Crossformer,270,1,64,4,256,10,6,0.48,23671953,91.59
DuckDuckGeese,Crossformer,270,1,64,4,256,3,24,0.5,6605109,26.48
DuckDuckGeese,Crossformer,270,1,64,4,256,3,12,0.7,12286173,48.15
DuckDuckGeese,Crossformer,270,1,64,4,256,3,6,0.58,23651793,91.51
DuckDuckGeese,Crossformer,270,1,64,4,128,10,24,0.56,6511413,26.13
DuckDuckGeese,Crossformer,270,1,64,4,128,10,12,0.6,12197405,47.82
DuckDuckGeese,Crossformer,270,1,64,4,128,10,6,0.58,23572881,91.21
DuckDuckGeese,Crossformer,270,1,64,4,128,3,24,0.64,6506037,26.11
DuckDuckGeese,Crossformer,270,1,64,4,128,3,12,0.6,12187101,47.78
DuckDuckGeese,Crossformer,270,1,64,4,128,3,6,0.66,23552721,91.13
DuckDuckGeese,Crossformer,270,1,64,4,64,10,24,0.6,6461877,25.94
DuckDuckGeese,Crossformer,270,1,64,4,64,10,12,0.66,12147869,47.63
DuckDuckGeese,Crossformer,270,1,64,4,64,10,6,0.52,23523345,91.02
DuckDuckGeese,Crossformer,270,1,64,4,64,3,24,0.52,6456501,25.92
DuckDuckGeese,Crossformer,270,1,64,4,64,3,12,0.52,12137565,47.59
DuckDuckGeese,Crossformer,270,1,64,4,64,3,6,0.64,23503185,90.94
DuckDuckGeese,Crossformer,270,1,32,4,512,10,24,0.58,3356725,13.48
DuckDuckGeese,Crossformer,270,1,32,4,512,10,12,0.5,6199709,24.33
DuckDuckGeese,Crossformer,270,1,32,4,512,10,6,0.56,11887441,46.02
DuckDuckGeese,Crossformer,270,1,32,4,512,3,24,0.54,3354037,13.47
DuckDuckGeese,Crossformer,270,1,32,4,512,3,12,0.44,6194557,24.31
DuckDuckGeese,Crossformer,270,1,32,4,512,3,6,0.54,11877361,45.99
DuckDuckGeese,Crossformer,270,1,32,4,256,10,24,0.38,3256885,13.1
DuckDuckGeese,Crossformer,270,1,32,4,256,10,12,0.52,6099869,23.95
DuckDuckGeese,Crossformer,270,1,32,4,256,10,6,0.54,11787601,45.64
DuckDuckGeese,Crossformer,270,1,32,4,256,3,24,0.56,3254197,13.09
DuckDuckGeese,Crossformer,270,1,32,4,256,3,12,0.42,6094717,23.93
DuckDuckGeese,Crossformer,270,1,32,4,256,3,6,0.54,11777521,45.6
DuckDuckGeese,Crossformer,270,1,32,4,128,10,24,0.54,3206965,12.91
DuckDuckGeese,Crossformer,270,1,32,4,128,10,12,0.54,6049949,23.76
DuckDuckGeese,Crossformer,270,1,32,4,128,10,6,0.56,11737681,45.45
DuckDuckGeese,Crossformer,270,1,32,4,128,3,24,0.54,3204277,12.9
DuckDuckGeese,Crossformer,270,1,32,4,128,3,12,0.46,6044797,23.74
DuckDuckGeese,Crossformer,270,1,32,4,128,3,6,0.54,11727601,45.41
DuckDuckGeese,Crossformer,270,1,32,4,64,10,24,0.52,3182005,12.81
DuckDuckGeese,Crossformer,270,1,32,4,64,10,12,0.48,6024989,23.66
DuckDuckGeese,Crossformer,270,1,32,4,64,10,6,0.6,11712721,45.36
DuckDuckGeese,Crossformer,270,1,32,4,64,3,24,0.54,3179317,12.8
DuckDuckGeese,Crossformer,270,1,32,4,64,3,12,0.62,6019837,23.64
DuckDuckGeese,Crossformer,270,1,32,4,64,3,6,0.6,11702641,45.32
