data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,32,conv,1,2,3,0.9766666666666667,1846598,7.13
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,32,conv,1,2,2,0.9766666666666667,1846598,7.13
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,16,conv,1,2,3,0.98,964166,3.76
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,16,conv,1,2,2,0.98,964166,3.76
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,64,conv,1,2,3,0.9766666666666667,9678612,36.98
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,64,conv,1,2,2,0.9766666666666667,9678612,36.98
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,32,conv,1,2,3,0.98,4975380,19.04
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,32,conv,1,2,2,0.98,4975380,19.04
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,16,conv,1,2,3,0.9833333333333333,2623764,10.07
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,16,conv,1,2,2,0.9833333333333333,2623764,10.07
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,64,conv,1,2,3,0.9833333333333333,4846900,18.55
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,64,conv,1,2,2,0.9833333333333333,4846900,18.55
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,32,conv,1,2,3,0.9833333333333333,2494772,9.58
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,32,conv,1,2,2,0.9833333333333333,2494772,9.58
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,16,conv,1,2,3,0.98,1318708,5.09
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,16,conv,1,2,2,0.98,1318708,5.09
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,64,conv,1,2,3,0.98,2434116,9.34
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,64,conv,1,2,2,0.98,2434116,9.34
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,32,conv,1,2,3,0.9866666666666667,1257540,4.86
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,32,conv,1,2,2,0.9866666666666667,1257540,4.86
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,16,conv,1,2,3,0.9766666666666667,669252,2.61
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,16,conv,1,2,2,0.9766666666666667,669252,2.61
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,64,conv,1,2,3,0.9833333333333333,4966162,18.98
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,64,conv,1,2,2,0.9833333333333333,4966162,18.98
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,32,conv,1,2,3,0.98,2614546,10.01
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,32,conv,1,2,2,0.98,2614546,10.01
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,16,conv,1,2,3,0.9833333333333333,1438738,5.52
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,16,conv,1,2,2,0.9833333333333333,1438738,5.52
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,64,conv,1,2,3,0.9833333333333333,2492210,9.54
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,64,conv,1,2,2,0.9833333333333333,2492210,9.54
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,32,conv,1,2,3,0.9833333333333333,1316146,5.05
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,32,conv,1,2,2,0.9833333333333333,1316146,5.05
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,16,conv,1,2,3,0.9866666666666667,728114,2.81
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,16,conv,1,2,2,0.9866666666666667,728114,2.81
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,64,conv,1,2,3,0.98,1256770,4.83
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,64,conv,1,2,2,0.98,1256770,4.83
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,32,conv,1,2,3,0.9866666666666667,668482,2.58
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,32,conv,1,2,2,0.9866666666666667,668482,2.58
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,16,conv,1,2,3,0.99,374338,1.46
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,16,conv,1,2,2,0.99,374338,1.46
