data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Epilepsy,ETSformer,206,256,8,1,1,256,1,0.8623188405797102,480032,6.72
Epilepsy,ETSformer,206,256,8,1,1,128,4,0.8768115942028986,414496,6.47
Epilepsy,ETSformer,206,256,8,1,1,128,3,0.8768115942028986,414496,6.47
Epilepsy,ETSformer,206,256,8,1,1,128,2,0.8768115942028986,414496,6.47
Epilepsy,ETSformer,206,256,8,1,1,128,1,0.8768115942028986,414496,6.47
Epilepsy,ETSformer,206,256,8,1,1,64,4,0.8768115942028986,381728,6.35
Epilepsy,ETSformer,206,256,8,1,1,64,3,0.8840579710144928,381728,6.35
Epilepsy,ETSformer,206,256,8,1,1,64,2,0.8768115942028986,381728,6.35
Epilepsy,ETSformer,206,256,8,1,1,64,1,0.8695652173913043,381728,6.35
Epilepsy,ETSformer,206,128,8,1,1,2048,4,0.8405797101449275,666016,4.99
Epilepsy,ETSformer,206,128,8,1,1,2048,3,0.8478260869565217,666016,4.99
Epilepsy,ETSformer,206,128,8,1,1,2048,2,0.8695652173913043,666016,4.99
Epilepsy,ETSformer,206,128,8,1,1,2048,1,0.8405797101449275,666016,4.99
Epilepsy,ETSformer,206,128,8,1,1,1024,4,0.855072463768116,403872,3.99
Epilepsy,ETSformer,206,128,8,1,1,1024,3,0.8478260869565217,403872,3.99
Epilepsy,ETSformer,206,128,8,1,1,1024,2,0.855072463768116,403872,3.99
Epilepsy,ETSformer,206,128,8,1,1,1024,1,0.8333333333333334,403872,3.99
Epilepsy,ETSformer,206,128,8,1,1,512,4,0.8478260869565217,272800,3.49
Epilepsy,ETSformer,206,128,8,1,1,512,3,0.8405797101449275,272800,3.49
Epilepsy,ETSformer,206,128,8,1,1,512,2,0.8405797101449275,272800,3.49
Epilepsy,ETSformer,206,128,8,1,1,512,1,0.8623188405797102,272800,3.49
Epilepsy,ETSformer,206,128,8,1,1,256,4,0.8405797101449275,207264,3.24
Epilepsy,ETSformer,206,128,8,1,1,256,3,0.8333333333333334,207264,3.24
Epilepsy,ETSformer,206,128,8,1,1,256,2,0.855072463768116,207264,3.24
Epilepsy,ETSformer,206,128,8,1,1,256,1,0.8405797101449275,207264,3.24
Epilepsy,ETSformer,206,128,8,1,1,128,4,0.8260869565217391,174496,3.12
Epilepsy,ETSformer,206,128,8,1,1,128,3,0.8260869565217391,174496,3.12
Epilepsy,ETSformer,206,128,8,1,1,128,2,0.8478260869565217,174496,3.12
Epilepsy,ETSformer,206,128,8,1,1,128,1,0.8478260869565217,174496,3.12
Epilepsy,ETSformer,206,128,8,1,1,64,4,0.8478260869565217,158112,3.05
Epilepsy,ETSformer,206,128,8,1,1,64,3,0.8333333333333334,158112,3.05
Epilepsy,ETSformer,206,128,8,1,1,64,2,0.8623188405797102,158112,3.05
Epilepsy,ETSformer,206,128,8,1,1,64,1,0.855072463768116,158112,3.05
Epilepsy,ETSformer,206,64,8,1,1,2048,4,0.855072463768116,324832,2.47
Epilepsy,ETSformer,206,64,8,1,1,2048,3,0.8405797101449275,324832,2.47
Epilepsy,ETSformer,206,64,8,1,1,2048,2,0.855072463768116,324832,2.47
Epilepsy,ETSformer,206,64,8,1,1,2048,1,0.8768115942028986,324832,2.47
Epilepsy,ETSformer,206,64,8,1,1,1024,4,0.8478260869565217,193760,1.97
Epilepsy,ETSformer,206,64,8,1,1,1024,3,0.8478260869565217,193760,1.97
Epilepsy,ETSformer,206,64,8,1,1,1024,2,0.8695652173913043,193760,1.97
Epilepsy,ETSformer,206,64,8,1,1,1024,1,0.8768115942028986,193760,1.97
Epilepsy,ETSformer,206,64,8,1,1,512,4,0.8478260869565217,128224,1.72
Epilepsy,ETSformer,206,64,8,1,1,512,3,0.8478260869565217,128224,1.72
Epilepsy,ETSformer,206,64,8,1,1,512,2,0.8405797101449275,128224,1.72
Epilepsy,ETSformer,206,64,8,1,1,512,1,0.8695652173913043,128224,1.72
Epilepsy,ETSformer,206,64,8,1,1,256,4,0.8623188405797102,95456,1.6
Epilepsy,ETSformer,206,64,8,1,1,256,3,0.8623188405797102,95456,1.6
Epilepsy,ETSformer,206,64,8,1,1,256,2,0.855072463768116,95456,1.6
Epilepsy,ETSformer,206,64,8,1,1,256,1,0.8623188405797102,95456,1.6
Epilepsy,ETSformer,206,64,8,1,1,128,4,0.855072463768116,79072,1.53
Epilepsy,ETSformer,206,64,8,1,1,128,3,0.855072463768116,79072,1.53
Epilepsy,ETSformer,206,64,8,1,1,128,2,0.8695652173913043,79072,1.53
Epilepsy,ETSformer,206,64,8,1,1,128,1,0.8695652173913043,79072,1.53
Epilepsy,ETSformer,206,64,8,1,1,64,4,0.8478260869565217,70880,1.5
Epilepsy,ETSformer,206,64,8,1,1,64,3,0.8623188405797102,70880,1.5
Epilepsy,ETSformer,206,64,8,1,1,64,2,0.8768115942028986,70880,1.5
Epilepsy,ETSformer,206,64,8,1,1,64,1,0.8623188405797102,70880,1.5
Epilepsy,ETSformer,206,32,8,1,1,2048,4,0.8333333333333334,160384,1.23
Epilepsy,ETSformer,206,32,8,1,1,2048,3,0.8405797101449275,160384,1.23
Epilepsy,ETSformer,206,32,8,1,1,2048,2,0.8623188405797102,160384,1.23
Epilepsy,ETSformer,206,32,8,1,1,2048,1,0.855072463768116,160384,1.23
Epilepsy,ETSformer,206,32,8,1,1,1024,4,0.8405797101449275,94848,0.98
Epilepsy,ETSformer,206,32,8,1,1,1024,3,0.8333333333333334,94848,0.98
Epilepsy,ETSformer,206,32,8,1,1,1024,2,0.8478260869565217,94848,0.98
Epilepsy,ETSformer,206,32,8,1,1,1024,1,0.8478260869565217,94848,0.98
Epilepsy,ETSformer,206,32,8,1,1,512,4,0.8478260869565217,62080,0.86
Epilepsy,ETSformer,206,32,8,1,1,512,3,0.8333333333333334,62080,0.86
Epilepsy,ETSformer,206,32,8,1,1,512,2,0.855072463768116,62080,0.86
Epilepsy,ETSformer,206,32,8,1,1,512,1,0.855072463768116,62080,0.86
Epilepsy,ETSformer,206,32,8,1,1,256,4,0.8115942028985508,45696,0.79
Epilepsy,ETSformer,206,32,8,1,1,256,3,0.8188405797101449,45696,0.79
Epilepsy,ETSformer,206,32,8,1,1,256,2,0.8188405797101449,45696,0.79
Epilepsy,ETSformer,206,32,8,1,1,256,1,0.8478260869565217,45696,0.79
Epilepsy,ETSformer,206,32,8,1,1,128,4,0.8043478260869565,37504,0.76
Epilepsy,ETSformer,206,32,8,1,1,128,3,0.8043478260869565,37504,0.76
Epilepsy,ETSformer,206,32,8,1,1,128,2,0.8260869565217391,37504,0.76
Epilepsy,ETSformer,206,32,8,1,1,128,1,0.8260869565217391,37504,0.76
Epilepsy,ETSformer,206,32,8,1,1,64,4,0.8260869565217391,33408,0.75
Epilepsy,ETSformer,206,32,8,1,1,64,3,0.8405797101449275,33408,0.75
Epilepsy,ETSformer,206,32,8,1,1,64,2,0.855072463768116,33408,0.75
Epilepsy,ETSformer,206,32,8,1,1,64,1,0.8623188405797102,33408,0.75
