data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,6,3,0.12138383537130927,6009767,23.02
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,11,6,0.1207873546078139,4033575,15.48
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,17,9,0.13003280644199225,3375399,12.97
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,22,11,0.12108559498956159,3156391,12.13
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,33,17,0.12794512376975842,2718503,10.46
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,44,22,0.12198031613480466,2610087,10.05
PhonemeSpectra,ModernTCN,217,256,2,9,5,1,55,28,0.11929615269907545,2501671,9.64
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,6,3,0.11482254697286012,2537959,9.74
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,11,6,0.12615568147927228,1549863,5.97
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,17,9,0.13480465254995527,1220775,4.72
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,22,11,0.13212048911422605,1111271,4.3
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,33,17,0.12406799880703848,892327,3.46
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,44,22,0.12168207575305696,838119,3.26
PhonemeSpectra,ModernTCN,217,128,2,9,5,1,55,28,0.12198031613480466,783911,3.05
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,6,3,0.12227855651655234,1152263,4.44
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,11,6,0.1306292872054876,658215,2.55
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,17,9,0.12973456606024455,493671,1.92
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,22,11,0.13271696987772144,438919,1.72
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,33,17,0.11989263346257083,329447,1.3
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,44,22,0.1207873546078139,302343,1.2
PhonemeSpectra,ModernTCN,217,64,2,9,5,1,55,28,0.1207873546078139,275239,1.09
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,6,3,0.1154190277363555,9487143,36.25
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,11,6,0.12615568147927228,5534759,21.17
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,17,9,0.12019087384431852,4218407,16.15
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,22,11,0.12198031613480466,3670567,14.06
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,33,17,0.1285416045332538,2904615,11.14
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,44,22,0.12257679689830003,2577959,9.89
PhonemeSpectra,ModernTCN,217,256,1,13,5,1,55,28,0.11840143155383238,2361127,9.07
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,6,3,0.11780495079033701,4383143,16.76
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,11,6,0.12198031613480466,2406951,9.22
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,17,9,0.13241872949597375,1748775,6.71
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,22,11,0.1282433641515061,1474855,5.66
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,33,17,0.12764688338801072,1091879,4.2
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,44,22,0.12436623918878616,928551,3.58
PhonemeSpectra,ModernTCN,217,128,1,13,5,1,55,28,0.12436623918878616,820135,3.17
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,6,3,0.12257679689830003,2101479,8.04
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,11,6,0.12645392186101997,1113383,4.27
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,17,9,0.1285416045332538,784295,3.02
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,22,11,0.12705040262451536,647335,2.49
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,33,17,0.12317327766179541,455847,1.76
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,44,22,0.11929615269907545,374183,1.45
PhonemeSpectra,ModernTCN,217,64,1,13,5,1,55,28,0.12436623918878616,319975,1.25
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,6,3,0.12913808529674917,1028231,3.94
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,11,6,0.131225767968983,534183,2.06
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,17,9,0.13212048911422605,369639,1.43
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,22,11,0.12168207575305696,301159,1.17
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,33,17,0.12734864300626306,205415,0.8
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,44,22,0.12317327766179541,164583,0.65
PhonemeSpectra,ModernTCN,217,32,1,13,5,1,55,28,0.12496271995228155,137479,0.54
