data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
SelfRegulationSCP1,ModernTCN,896,128,3,9,5,1,90,45,0.9146757679180887,335714,1.34
SelfRegulationSCP1,ModernTCN,896,128,3,9,5,1,135,68,0.9112627986348123,335618,1.34
SelfRegulationSCP1,ModernTCN,896,128,3,9,5,1,180,90,0.931740614334471,335522,1.34
SelfRegulationSCP1,ModernTCN,896,128,3,9,5,1,224,112,0.9351535836177475,335394,1.34
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,23,12,0.8907849829351536,1254402,4.85
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,45,23,0.9283276450511946,1201922,4.65
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,68,34,0.9078498293515358,1186434,4.59
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,90,45,0.9044368600682594,1180034,4.57
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,135,68,0.9146757679180887,1176578,4.55
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,180,90,0.9215017064846417,1176194,4.55
SelfRegulationSCP1,ModernTCN,896,256,2,13,5,1,224,112,0.9180887372013652,1178754,4.56
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,23,12,0.9078498293515358,365058,1.44
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,45,23,0.9078498293515358,338818,1.34
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,68,34,0.9112627986348123,331074,1.31
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,90,45,0.9146757679180887,327874,1.3
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,135,68,0.9112627986348123,326146,1.29
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,180,90,0.9146757679180887,325954,1.29
SelfRegulationSCP1,ModernTCN,896,128,2,13,5,1,224,112,0.9180887372013652,327234,1.29
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,23,12,0.9215017064846417,116994,0.48
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,45,23,0.9078498293515358,103874,0.43
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,68,34,0.9146757679180887,100002,0.42
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,90,45,0.9146757679180887,98402,0.41
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,135,68,0.9180887372013652,97538,0.41
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,180,90,0.9283276450511946,97442,0.41
SelfRegulationSCP1,ModernTCN,896,64,2,13,5,1,224,112,0.9249146757679181,98082,0.41
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,23,12,0.9112627986348123,1245186,4.81
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,45,23,0.89419795221843,1192706,4.61
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,68,34,0.8976109215017065,1177218,4.56
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,90,45,0.9146757679180887,1170818,4.53
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,135,68,0.9112627986348123,1167362,4.52
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,180,90,0.9180887372013652,1166978,4.52
SelfRegulationSCP1,ModernTCN,896,256,2,9,5,1,224,112,0.9112627986348123,1169538,4.53
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,23,12,0.9044368600682594,360450,1.42
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,45,23,0.8976109215017065,334210,1.32
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,68,34,0.9112627986348123,326466,1.29
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,90,45,0.9044368600682594,323266,1.28
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,135,68,0.9180887372013652,321538,1.27
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,180,90,0.9249146757679181,321346,1.27
SelfRegulationSCP1,ModernTCN,896,128,2,9,5,1,224,112,0.9249146757679181,322626,1.28
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,23,12,0.9112627986348123,114690,0.47
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,45,23,0.9180887372013652,101570,0.42
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,68,34,0.9078498293515358,97698,0.41
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,90,45,0.9180887372013652,96098,0.4
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,135,68,0.9146757679180887,95234,0.4
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,180,90,0.9180887372013652,95138,0.4
SelfRegulationSCP1,ModernTCN,896,64,2,9,5,1,224,112,0.9180887372013652,95778,0.4
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,23,12,0.9180887372013652,1079298,4.16
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,45,23,0.9112627986348123,974338,3.76
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,68,34,0.9078498293515358,943362,3.64
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,90,45,0.8976109215017065,927490,3.58
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,135,68,0.8976109215017065,920578,3.55
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,180,90,0.8976109215017065,919810,3.55
SelfRegulationSCP1,ModernTCN,896,256,1,13,5,1,224,112,0.9215017064846417,928002,3.58
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,23,12,0.9078498293515358,343042,1.34
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,45,23,0.9044368600682594,290562,1.14
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,68,34,0.89419795221843,275074,1.08
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,90,45,0.9078498293515358,267138,1.05
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,135,68,0.9112627986348123,263682,1.03
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,180,90,0.9112627986348123,263298,1.03
SelfRegulationSCP1,ModernTCN,896,128,1,13,5,1,224,112,0.9078498293515358,267394,1.05
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,23,12,0.9112627986348123,122370,0.49
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,45,23,0.9044368600682594,96130,0.39
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,68,34,0.9010238907849829,88386,0.36
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,90,45,0.9180887372013652,84418,0.34
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,135,68,0.9112627986348123,82690,0.34
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,180,90,0.9215017064846417,82498,0.33
SelfRegulationSCP1,ModernTCN,896,64,1,13,5,1,224,112,0.9215017064846417,84546,0.34
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,23,12,0.9249146757679181,48898,0.2
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,45,23,0.9180887372013652,35778,0.15
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,68,34,0.9078498293515358,31906,0.14
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,90,45,0.8976109215017065,29922,0.13
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,135,68,0.9112627986348123,29058,0.13
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,180,90,0.9146757679180887,28962,0.13
SelfRegulationSCP1,ModernTCN,896,32,1,13,5,1,224,112,0.9215017064846417,29986,0.13
